ID_PO,MAPO,TRANGTHAI,NGAYPO,MINCODEPGH,LIENHE,NGAYGUIHANGDK,LOAIHINHNHAPKHO,GHICHU,DIACHIGIAOHANG,TONGTIEN,MA_MHVH,MAKHO,ID_NBH
6919,48536712,1,3/13/2020 1:30,9.56E+12,Downs,3/13/2020 5:30,Nhập kho trực tiếp,BSXW7KCJ38HMLOQGX,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",5845000,MHVH001   ,KHO001    ,7260
6920,30111995,1,3/13/2020 1:45,3.02E+12,Jefferson,3/13/2020 5:45,Nhập kho trực tiếp,LT0EGJC4NHVOALSXS5IKGKENYBK8YBT8G663NXCEJ3XVOFXVTN,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",6363000,MHVH002   ,KHO002    ,7821
6921,405361,1,3/13/2020 2:00,5.00E+12,Nielsen,3/13/2020 6:00,Nhập kho trực tiếp,KYDJ0,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",22200000,MHVH001   ,KHO001    ,74
6922,11591647,1,3/13/2020 2:15,3.44E+12,Leach,3/13/2020 6:15,Nhập kho trực tiếp,CF4Y35BNN73FPAVT41DMIZJDOEBF9,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",18594000,MHVH005   ,KHO009    ,2623
6923,4241851,1,3/13/2020 2:30,3.93E+12,Dawson,3/13/2020 6:30,Nhập kho trực tiếp,3N5OAH8FFYM807UG4C0RTB6EWDWQ9PTVDE4G9,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",7077000,MHVH004   ,KHO008    ,4682
6924,68425206,1,3/13/2020 2:45,3.65E+12,Gentry,3/13/2020 6:45,Nhập kho trực tiếp,0DKOLE0AZBJ8AYFIFRGRRXLH5Q5RUM3D73CN64QRDLEK61EUG,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",17940000,MHVH003   ,KHO005    ,5273
6925,9002821,1,3/13/2020 3:00,7.23E+12,Ware,3/13/2020 7:00,Nhập kho trực tiếp,YCZH93,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1484000,MHVH001   ,KHO002    ,2005
6926,50205,1,3/13/2020 3:15,2.95E+12,Taylor,3/13/2020 7:15,Nhập kho trực tiếp,3JV88FD8606M,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",22160000,MHVH003   ,KHO005    ,8316
6927,35749087,0,3/13/2020 3:30,6.60E+12,Garrison,3/13/2020 7:30,Nhập kho trực tiếp,BA1OD5I1A4B,120 Phan Xích Long P3 Quận Bình Thạnh,1380000,MHVH003   ,KHO005    ,7672
6928,23380578,0,3/13/2020 3:45,4.38E+12,Juarez,3/13/2020 7:45,Nhập kho trực tiếp,AZNQDPU9V3LVJ560B0088OJNBA33KQSFJYYG,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",9120000,MHVH002   ,KHO002    ,3177
6929,57320176,1,3/13/2020 4:00,7.11E+12,Hardin,3/13/2020 8:00,Nhập kho trực tiếp,ITBBCV8P658ZHPA,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",23265000,MHVH002   ,KHO003    ,3108
6930,95558872,0,3/13/2020 4:15,5.27E+12,Clarke,3/13/2020 8:15,Nhập kho trực tiếp,22MF0F2LRO5A6BK7PBT7PXVSAX44V320IBGWB1O2QPJOQY,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",2102000,MHVH005   ,KHO008    ,5910
6931,68702237,1,3/13/2020 4:30,8.14E+12,Mc Lean,3/13/2020 8:30,Nhập kho trực tiếp,UL1A6W3E56T42BXQOM5RUUOV,"156 pAn Lạc A, QBình Tân, TpHCM",13398000,MHVH001   ,KHO002    ,2127
6932,69906050,1,3/13/2020 4:45,2.03E+12,Reyes,3/13/2020 8:45,Nhập kho trực tiếp,NRGZD72CF9JTTW4F,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",4108000,MHVH003   ,KHO004    ,1107
6933,3794710,0,3/13/2020 5:00,7.39E+12,Hernandez,3/13/2020 9:00,Nhập kho trực tiếp,BPI,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",4854000,MHVH004   ,KHO007    ,6416
6934,20570892,0,3/13/2020 5:15,1.67E+12,Lawrence,3/13/2020 9:15,Nhập kho trực tiếp,MRTYV,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",1821000,MHVH005   ,KHO008    ,6941
6935,79537246,0,3/13/2020 5:30,2.64E+12,Mc Donald,3/13/2020 9:30,Nhập kho trực tiếp,K6OZX6LJ4MERZQSN1DXVQ1CXJYCS0ZM1I5I5Q9MN7DZSJJQS,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",5545000,MHVH002   ,KHO004    ,894
6936,97403756,1,3/13/2020 5:45,3.97E+11,Little,3/13/2020 9:45,Nhập kho trực tiếp,YPF10BJTRGYUTI50D8T8MWSRAND1KD08KO297ZIUYBZTO,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1052000,MHVH003   ,KHO005    ,7213
6937,27839050,0,3/13/2020 6:00,5.29E+12,Mason,3/13/2020 10:00,Nhập kho trực tiếp,EUUS6BXKG1,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",5484000,MHVH003   ,KHO005    ,4854
6938,65801956,0,3/13/2020 6:15,2.23E+12,Barber,3/13/2020 10:15,Nhập kho trực tiếp,ORC,"68 Nguyễn Huệ, P. Bến Nghé, Quận",21440000,MHVH003   ,KHO005    ,9426
6939,91899506,1,3/13/2020 6:30,2.86E+12,Martin,3/13/2020 10:30,Nhập kho trực tiếp,I9,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",6232000,MHVH004   ,KHO006    ,6628
6940,66873301,0,3/13/2020 6:45,4.79E+12,Barnett,3/13/2020 10:45,Nhập kho trực tiếp,FQA4FVSDPY9BXY3H8I7S7PBZ80BI85W,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",2736000,MHVH003   ,KHO005    ,7541
6941,40862590,0,3/13/2020 7:00,5.02E+10,Hatfield,3/13/2020 11:00,Nhập kho trực tiếp,2LDXIAEYZTLYA54ZL94FAH5QFAV,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",1566000,MHVH002   ,KHO004    ,4832
6942,57719010,0,3/13/2020 7:15,5.53E+12,Krause,3/13/2020 11:15,Nhập kho trực tiếp,J94K2T8BL5YY38SE3CP2WCXY1G5LG,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",3063000,MHVH003   ,KHO006    ,5611
6943,98203505,1,3/13/2020 7:30,7.20E+12,Thomas,3/13/2020 11:30,Nhập kho trực tiếp,I8EZFPO1VHWSDFB6C2,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",8628000,MHVH003   ,KHO004    ,1490
6944,66702306,0,3/13/2020 7:45,9.43E+12,Stout,3/13/2020 11:45,Nhập kho trực tiếp,RM2KTI6C5IMNNVYN,"68 Nguyễn Huệ, P. Bến Nghé, Quận",16740000,MHVH004   ,KHO006    ,7522
6945,10092320,1,3/13/2020 8:00,8.84E+11,Andrade,3/13/2020 12:00,Nhập kho trực tiếp,J4T3Q2H864YINV,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",2382000,MHVH005   ,KHO009    ,7627
6946,61912270,0,3/13/2020 8:15,7.64E+12,Randolph,3/13/2020 12:15,Nhập kho trực tiếp,3XPZFNLG8DJI9T9WFSLM88L1KKCNE7TINIJP6Y71YNLP6,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",13374000,MHVH003   ,KHO005    ,2183
6947,1189830,0,3/13/2020 8:30,6.68E+12,Duran,3/13/2020 12:30,Nhập kho trực tiếp,8EW7JQ19VVCNFUBY20J0VQ,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1454000,MHVH002   ,KHO003    ,171
6948,27173353,1,3/13/2020 8:45,9.82E+12,Atkins,3/13/2020 12:45,Nhập kho trực tiếp,JQGKJOLMVU0CYQ6O3GDMODIJCQZKL56OH4CH3,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",4905000,MHVH003   ,KHO004    ,9255
6949,49631159,0,3/13/2020 9:00,4.49E+12,Lin,3/13/2020 13:00,Nhập kho trực tiếp,HKA8GTFID7VCGJH3L67X7TO01QNBUTEPLYYSCFXO3UD,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",836000,MHVH001   ,KHO002    ,9821
6950,10994376,0,3/13/2020 9:15,2.87E+12,Haas,3/13/2020 13:15,Nhập kho trực tiếp,P9PM6DJ695X,"156 pAn Lạc A, QBình Tân, TpHCM",26568000,MHVH004   ,KHO007    ,5225
6951,58274895,1,3/13/2020 9:30,7.68E+12,Poole,3/13/2020 13:30,Nhập kho trực tiếp,WA7Q63NJT5RILOR,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",9180000,MHVH003   ,KHO004    ,5338
6952,56146774,0,3/13/2020 9:45,8.45E+12,Carter,3/13/2020 13:45,Nhập kho trực tiếp,8JTDFWBS014GA8GF0AW287IZ6TZJH71IMDXQCK90ZEP,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",78000,MHVH004   ,KHO006    ,9804
6953,65164996,1,3/13/2020 10:00,1.24E+12,Hensley,3/13/2020 14:00,Nhập kho trực tiếp,Y69KPBHASPW10T6LWRAT0MUWAQ2G0V3UIE00JEU5PQPX,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",5280000,MHVH002   ,KHO003    ,9617
6954,24774659,1,3/13/2020 10:15,2.39E+12,Jarvis,3/13/2020 14:15,Nhập kho trực tiếp,WPIDN374V4CBD9Y919XM2IMS61,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",695000,MHVH005   ,KHO009    ,5831
6955,55250739,1,3/13/2020 10:30,4.74E+12,Herman,3/13/2020 14:30,Nhập kho trực tiếp,W439XXFE1K3DRVPM9OO64VWO,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",28940000,MHVH001   ,KHO002    ,7544
6956,31618446,1,3/13/2020 10:45,8.11E+12,Foster,3/13/2020 14:45,Nhập kho trực tiếp,SAED2P7LLAZRUEEYVXOYW5QCWC4,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1467000,MHVH002   ,KHO004    ,7475
6957,64728308,1,3/13/2020 11:00,3.19E+12,Booth,3/13/2020 15:00,Nhập kho trực tiếp,VD17FT4M00YVVS6KQUFAA88Y8,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",9884000,MHVH001   ,KHO002    ,9295
6958,60568903,0,3/13/2020 11:15,4.47E+11,Mullins,3/13/2020 15:15,Nhập kho trực tiếp,KMJ1HQLPQ79RC,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",1227000,MHVH003   ,KHO004    ,6398
6959,50632745,1,3/13/2020 11:30,9.34E+12,Huber,3/13/2020 15:30,Nhập kho trực tiếp,9RXUZT23Z6M1XT7N52ZO8H2ZJ7962YBYID0IAEYEOGNDFFSRH,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",6419000,MHVH001   ,KHO001    ,6525
6960,58897858,0,3/13/2020 11:45,3.98E+11,Hutchinson,3/13/2020 15:45,Nhập kho trực tiếp,26SNSROYBRJV10UNJJTPCQ3K0SUPJ3FIPZW46UL8TC27VTE,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",6490000,MHVH003   ,KHO005    ,670
6961,15692565,1,3/13/2020 12:00,6.93E+12,Esparza,3/13/2020 16:00,Nhập kho trực tiếp,JRW8YSPB38NZXZE7C1,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",732000,MHVH005   ,KHO008    ,9824
6962,79674084,0,3/13/2020 12:15,6.27E+12,Savage,3/13/2020 16:15,Nhập kho trực tiếp,24QHPYKV0NWP6D76S76KX9K1Y6LBUXVUTNCISA6ADW,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",166000,MHVH003   ,KHO005    ,9779
6963,14639147,1,3/13/2020 12:30,7.20E+12,Hancock,3/13/2020 16:30,Nhập kho trực tiếp,N6IGMQTMZ5H8SJP,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",4221000,MHVH004   ,KHO007    ,3099
6964,69152538,1,3/13/2020 12:45,8.67E+12,Shepherd,3/13/2020 16:45,Nhập kho trực tiếp,ID913S1VJ1ODI0W60LWUFPZ,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",6002000,MHVH002   ,KHO004    ,5041
6965,80990359,0,3/13/2020 13:00,9.81E+12,Long,3/13/2020 17:00,Nhập kho trực tiếp,1BVOCEKY3QOX3VLV4MXL1,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",9216000,MHVH003   ,KHO006    ,4836
6966,33158671,0,3/13/2020 13:15,2.49E+12,Lam,3/13/2020 17:15,Nhập kho trực tiếp,4Z9A86MU3TDOZSXCJ5GQARCZ25Z1,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1368000,MHVH005   ,KHO009    ,7400
6967,72689811,1,3/13/2020 13:30,4.70E+12,House,3/13/2020 17:30,Nhập kho trực tiếp,SSEJL7VF15DB8M,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",2134000,MHVH003   ,KHO005    ,3493
6968,35670191,1,3/13/2020 13:45,7.40E+12,Cardenas,3/13/2020 17:45,Nhập kho trực tiếp,JFVTXR3,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",17648000,MHVH001   ,KHO002    ,4737
6969,25836731,0,3/13/2020 14:00,2.37E+12,Sparks,3/13/2020 18:00,Nhập kho trực tiếp,4A5CMA836K4B,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",7245000,MHVH004   ,KHO007    ,6067
6970,93602328,0,3/13/2020 14:15,9.64E+12,Shah,3/13/2020 18:15,Nhập kho trực tiếp,Z4EK1XIZ2E14HGN964XP199GU95T26Q3BUJAH8WUKR1W375UK,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",9828000,MHVH002   ,KHO004    ,9266
6971,59600512,0,3/13/2020 14:30,6.50E+12,Terrell,3/13/2020 18:30,Nhập kho trực tiếp,0G6MZQVY,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",4990000,MHVH001   ,KHO002    ,8636
6972,60015107,1,3/13/2020 14:45,7.20009E+12,Romero,3/13/2020 18:45,Nhập kho trực tiếp,SSPXWNYTNWCSY,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",13902000,MHVH003   ,KHO005    ,7201
6973,66389929,0,3/13/2020 15:00,7.23E+12,Kirby,3/13/2020 19:00,Nhập kho trực tiếp,3497CCM3B886AWOUSFIH41VU585EIX71183IQJI,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",6150000,MHVH003   ,KHO005    ,4535
6974,90885759,0,3/13/2020 15:15,1.65E+12,Mc Dowell,3/13/2020 19:15,Nhập kho trực tiếp,3OHGOPD14S3X9H318E13,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1640000,MHVH002   ,KHO003    ,1190
6975,26600867,0,3/13/2020 15:30,3.36E+12,Pitts,3/13/2020 19:30,Nhập kho trực tiếp,8LD0751T639WWDFKF6GV39PTARK519CHFEV33FHK,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",10012000,MHVH001   ,KHO001    ,7958
6976,83922599,0,3/13/2020 15:45,3.44E+12,Valentine,3/13/2020 19:45,Nhập kho trực tiếp,8XOU0C3OHT7L83YVKPFLWRXRRHIICGZPW,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",2262000,MHVH002   ,KHO004    ,1785
6977,41017552,0,3/13/2020 16:00,1.66E+12,Prince,3/13/2020 20:00,Nhập kho trực tiếp,VB0Z9FHGKF4W6AW7JQ1ZFG0,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",2918000,MHVH003   ,KHO006    ,4859
6978,14699883,0,3/13/2020 16:15,6.57E+12,Grimes,3/13/2020 20:15,Nhập kho trực tiếp,2JUK,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",19160000,MHVH003   ,KHO005    ,5154
6979,32463569,1,3/13/2020 16:30,9.05E+12,Diaz,3/13/2020 20:30,Nhập kho trực tiếp,0UIPO8NVLG04F7HNVA7M4X9NW3FA3WPKW,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",15012000,MHVH003   ,KHO005    ,5270
6980,42489071,1,3/13/2020 16:45,9.52E+12,Hayden,3/13/2020 20:45,Nhập kho trực tiếp,KLL7I28CY91V08J979MX73LUSLTCROQF7ANW1NR5DSYZ,"68 Nguyễn Huệ, P. Bến Nghé, Quận",16968000,MHVH002   ,KHO003    ,4518
6981,92502661,0,3/13/2020 17:00,5.93E+12,Cameron,3/13/2020 21:00,Nhập kho trực tiếp,136RUOGYYXH0RFX9WK9,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",5244000,MHVH003   ,KHO004    ,5978
6982,97800265,0,3/13/2020 17:15,3.48E+12,Cuevas,3/13/2020 21:15,Nhập kho trực tiếp,MNQLN7JHHKF4M8QINKWZ9H,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",2525000,MHVH005   ,KHO009    ,2922
6983,59310986,1,3/13/2020 17:30,4.40E+12,Giles,3/13/2020 21:30,Nhập kho trực tiếp,D6WA8UVH7OF0DCK4N4YGEHCDJOEMBO9A4ECFRW,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",2660000,MHVH001   ,KHO002    ,2553
6984,92102263,1,3/13/2020 17:45,2.32E+12,Bentley,3/13/2020 21:45,Nhập kho trực tiếp,ML27F77C52G9VA1UVTIRKF96JE5VZ04DQTC,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",2352000,MHVH003   ,KHO005    ,7272
6985,3709035,1,3/13/2020 18:00,6.96E+12,Madden,3/13/2020 22:00,Nhập kho trực tiếp,B9W6BB9J,"156 pAn Lạc A, QBình Tân, TpHCM",2405000,MHVH001   ,KHO001    ,448
6986,17630532,0,3/13/2020 18:15,9.58E+11,Bullock,3/13/2020 22:15,Nhập kho trực tiếp,EEZ3KH,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",996000,MHVH005   ,KHO009    ,6433
6987,68559029,0,3/13/2020 18:30,3.23E+11,Harrington,3/13/2020 22:30,Nhập kho trực tiếp,85R6CWO11CD5Y2J1Y6I,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",23868000,MHVH002   ,KHO003    ,712
6988,9010023,1,3/13/2020 18:45,4.50E+12,Watson,3/13/2020 22:45,Nhập kho trực tiếp,WBG86QA4Z6REII4K25HF,"68 Nguyễn Huệ, P. Bến Nghé, Quận",10810000,MHVH003   ,KHO006    ,6810
6989,21398259,0,3/13/2020 19:00,5.34E+12,Mc Cormick,3/13/2020 23:00,Nhập kho trực tiếp,V4YY4LSVD0W1VPWPI0LL,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",4398000,MHVH005   ,KHO008    ,5109
6990,26944022,1,3/13/2020 19:15,5.54E+12,Hill,3/13/2020 23:15,Nhập kho trực tiếp,1VKZMFXYYTO3017HA15I9M,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",9745000,MHVH001   ,KHO001    ,2978
6991,57648510,1,3/13/2020 19:30,6.58E+12,Dillon,3/13/2020 23:30,Nhập kho trực tiếp,UCMT8VJ4WT1U9DYI5VWE68YVNP78ZG3AEPQMZMP3FP,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",596000,MHVH004   ,KHO007    ,804
6992,95460254,1,3/13/2020 19:45,1.93E+12,Lozano,3/13/2020 23:45,Nhập kho trực tiếp,AZ6Y4BJZMC,120 Phan Xích Long P3 Quận Bình Thạnh,1382000,MHVH001   ,KHO001    ,1613
6993,77375660,1,3/13/2020 20:00,4.35E+12,Burnett,3/14/2020 0:00,Nhập kho trực tiếp,ZMER5INB5FPQFJNCIJ5TZHFNWHR3XGGGX6Q378G,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",9630000,MHVH004   ,KHO007    ,904
6994,45683358,0,3/13/2020 20:15,3.77E+12,Ball,3/14/2020 0:15,Nhập kho trực tiếp,F3JCK8QEGY0GHJ8H6QUOQKDOZ9S9SJ4A2YDVX23N,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",2920000,MHVH001   ,KHO001    ,4316
6995,77327047,1,3/13/2020 20:30,5.65E+12,Schwartz,3/14/2020 0:30,Nhập kho trực tiếp,CMYGZZDY9WGDSG,"68 Nguyễn Huệ, P. Bến Nghé, Quận",14376000,MHVH004   ,KHO007    ,7912
6996,99931094,0,3/13/2020 20:45,4.15E+12,Shelton,3/14/2020 0:45,Nhập kho trực tiếp,QVDBFH,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",368000,NULL,NULL,NULL
6997,51842839,0,3/13/2020 21:00,5.30E+12,Powers,3/14/2020 1:00,Nhập kho trực tiếp,XTPDJ6CJ4N7YDXE8ZA,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",158000,MHVH003   ,KHO006    ,3385
6998,59672826,0,3/13/2020 21:15,2.84E+11,Pham,3/14/2020 1:15,Nhập kho trực tiếp,AJMNXAHI52PS78QP4RLG7LPST5T3X,120 Phan Xích Long P3 Quận Bình Thạnh,16902000,MHVH001   ,KHO001    ,2720
6999,6710219,0,3/13/2020 21:30,2.82E+12,Marks,3/14/2020 1:30,Nhập kho trực tiếp,ME1063B6R31N7HFVZQN8AHDT7PTTUSGEKT,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",5988000,MHVH002   ,KHO003    ,5839
7000,32173894,1,3/13/2020 21:45,6.76E+12,Travis,3/14/2020 1:45,Nhập kho trực tiếp,BR71MEYZIEJE7DY63FP1507TH9HB,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1484000,MHVH002   ,KHO004    ,7301
7001,13963771,0,3/13/2020 22:00,9.71E+12,Moore,3/14/2020 2:00,Nhập kho trực tiếp,,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",45000,MHVH004   ,KHO007    ,9018
7002,81110718,0,3/13/2020 22:15,8.33025E+12,Arellano,3/14/2020 2:15,Nhập kho trực tiếp,N3D243SO1UBHUFNBMG,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",4376000,MHVH002   ,KHO004    ,9930
7003,76455566,1,3/13/2020 22:30,4.72E+12,Washington,3/14/2020 2:30,Nhập kho trực tiếp,LCYUS,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",5829000,MHVH005   ,KHO009    ,6588
7004,65404852,1,3/13/2020 22:45,3.08E+12,Peck,3/14/2020 2:45,Nhập kho trực tiếp,AJDJDWM0VQG059UDEEVPN5R56N1FD9O9KRTJ,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",5080000,MHVH005   ,KHO008    ,2648
7005,53091773,1,3/13/2020 23:00,2.45E+12,Murillo,3/14/2020 3:00,Nhập kho trực tiếp,5NXOHYO7AG617XKY2M4S8CPV7MM26F,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1484000,MHVH004   ,KHO007    ,8206
7006,25308134,1,3/13/2020 23:15,3.09E+12,Stevenson,3/14/2020 3:15,Nhập kho trực tiếp,FAZ9QY1662XW6UE5B4AI5OR6SY2HUCM,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",4070000,MHVH005   ,KHO008    ,7923
7007,64699362,0,3/13/2020 23:30,3.17E+12,Glover,3/14/2020 3:30,Nhập kho trực tiếp,V3QQ8OT01FYPAGJ0SGAXWX8QJTHSWJCTFX033OXNA9GPQ1VBE,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",12594000,MHVH005   ,KHO008    ,5253
7008,11056399,0,3/13/2020 23:45,1.59E+12,Fritz,3/14/2020 3:45,Nhập kho trực tiếp,PD2P4XVZ7F614H34ADFGX4JMNNGI0HX5DVUYRQS383GIG94ZM,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",5349000,MHVH001   ,KHO002    ,8399
7009,2844058,0,3/14/2020 0:00,5.26E+12,Estrada,3/14/2020 4:00,Nhập kho trực tiếp,RIVY3KUF1HGCZPH1N9M,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",7506000,MHVH001   ,KHO001    ,6612
7010,47552757,0,3/14/2020 0:15,1.27E+12,Beltran,3/14/2020 4:15,Nhập kho trực tiếp,CJKC7TN06EIHWDQEAFRA4COBMV3Q0FLVCGA7XJQAWT9,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",15504000,MHVH001   ,KHO001    ,3885
7011,63142565,1,3/14/2020 0:30,9.16E+12,O'Connor,3/14/2020 4:30,Nhập kho trực tiếp,ZZGMZ2R8IC10V9PCP,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",1815000,MHVH004   ,KHO006    ,932
7012,74395927,0,3/14/2020 0:45,1.10E+12,Wilson,3/14/2020 4:45,Nhập kho trực tiếp,0QSM,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",7320000,MHVH005   ,KHO009    ,9492
7013,6320154,1,3/14/2020 1:00,8.93E+12,Haynes,3/14/2020 5:00,Nhập kho trực tiếp,F3IHQOGDA30CNEHRYODC0F9COTEK0TIVCT1IGL0J1YQ,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",15778000,MHVH001   ,KHO001    ,1602
7014,65489882,1,3/14/2020 1:15,8.52E+12,Carney,3/14/2020 5:15,Nhập kho trực tiếp,UX2,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",13545000,MHVH002   ,KHO004    ,6798
7015,39002124,1,3/14/2020 1:30,9.21E+12,Ward,3/14/2020 5:30,Nhập kho trực tiếp,75,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1602000,MHVH002   ,KHO003    ,211
7016,93540479,1,3/14/2020 1:45,4.86E+12,Holder,3/14/2020 5:45,Nhập kho trực tiếp,2F94ZT6SXAWDHK5ZTCZACNTB1PCHRRGCURFF2P1OAS395L8C,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",2172000,MHVH002   ,KHO004    ,8400
