ID_DH,THOIGIANDAT,TRANGTHAI,THOIGIANGIAO,THOIGIANXN,DIACHIGIAOHANG,TONGCONG,ID_COUPONGIAMGIA,MA_HTGH,MA_HTTT,ID_KH,ID_NV,ID_PO
7195,3/15/2020 22:30,1,NULL,NULL,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,1481,HTGH002   ,HTTT003   ,9481,88,7881
7196,3/15/2020 22:45,5,3/22/2020 22:45,3/23/2020 22:45,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,197,HTGH002   ,HTTT004   ,4810,222,7558
7197,3/15/2020 23:00,1,NULL,NULL,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,1448,HTGH002   ,HTTT004   ,4448,102,7008
7198,3/15/2020 23:15,4,3/22/2020 23:15,NULL,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,1105,HTGH002   ,HTTT003   ,3297,425,7865
7199,3/15/2020 23:30,1,NULL,NULL,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,1750,HTGH001   ,HTTT001   ,4009,259,7242
7200,3/15/2020 23:45,1,NULL,NULL,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,2086,HTGH002   ,HTTT002   ,8835,85,7984
7201,3/16/2020 0:00,3,3/23/2020 0:00,NULL,"156 pAn Lạc A, QBình Tân, TpHCM",0,1063,HTGH001   ,HTTT001   ,7766,293,7214
7202,3/16/2020 0:15,5,3/23/2020 0:15,3/24/2020 0:15,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",0,1491,HTGH001   ,HTTT001   ,3445,255,6215
7203,3/16/2020 0:30,3,3/23/2020 0:30,NULL,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,608,HTGH001   ,HTTT002   ,9288,163,7968
7204,3/16/2020 0:45,1,NULL,NULL,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,284,HTGH003   ,HTTT005   ,2795,270,5790
7205,3/16/2020 1:00,2,3/23/2020 1:00,NULL,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,375,HTGH003   ,HTTT005   ,452,470,7934
7206,3/16/2020 1:15,4,3/23/2020 1:15,NULL,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,1344,HTGH003   ,HTTT005   ,4600,372,7959
7207,3/16/2020 1:30,3,3/23/2020 1:30,NULL,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,1803,HTGH002   ,HTTT003   ,1012,358,6449
7208,3/16/2020 1:45,2,3/23/2020 1:45,NULL,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",0,1353,HTGH001   ,HTTT001   ,575,275,6439
7209,3/16/2020 2:00,6,NULL,NULL,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,1569,HTGH003   ,HTTT005   ,9754,245,8078
7210,3/16/2020 2:15,5,3/23/2020 2:15,3/24/2020 2:15,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,1923,HTGH002   ,HTTT003   ,3566,185,7697
7211,3/16/2020 2:30,5,3/23/2020 2:30,3/24/2020 2:30,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,848,HTGH001   ,HTTT001   ,9329,228,4191
7212,3/16/2020 2:45,5,3/23/2020 2:45,3/24/2020 2:45,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,695,HTGH001   ,HTTT001   ,5227,278,6861
7213,3/16/2020 3:00,4,3/23/2020 3:00,NULL,120 Phan Xích Long P3 Quận Bình Thạnh,0,1953,HTGH001   ,HTTT002   ,1666,394,7341
7214,3/16/2020 3:15,4,3/23/2020 3:15,NULL,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,781,HTGH001   ,HTTT001   ,6578,500,6144
7215,3/16/2020 3:30,3,3/23/2020 3:30,NULL,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,919,HTGH001   ,HTTT001   ,8585,67,7001
7216,3/16/2020 3:45,3,3/23/2020 3:45,NULL,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,1397,HTGH001   ,HTTT001   ,9065,308,8007
7217,3/16/2020 4:00,5,3/23/2020 4:00,3/24/2020 4:00,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,2068,HTGH003   ,HTTT005   ,2275,463,7284
7218,3/16/2020 4:15,2,3/23/2020 4:15,NULL,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,828,HTGH003   ,HTTT005   ,7661,82,6892
7219,3/16/2020 4:30,6,NULL,NULL,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,1432,HTGH003   ,HTTT005   ,5941,65,7836
7220,3/16/2020 4:45,3,3/23/2020 4:45,NULL,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,1394,HTGH003   ,HTTT004   ,6024,280,3967
7221,3/16/2020 5:00,2,3/23/2020 5:00,NULL,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,267,HTGH001   ,HTTT001   ,6786,93,6631
7222,3/16/2020 5:15,5,3/23/2020 5:15,3/24/2020 5:15,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,363,HTGH003   ,HTTT005   ,4383,29,7794
7223,3/16/2020 5:30,3,3/23/2020 5:30,NULL,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",0,203,HTGH002   ,HTTT003   ,3081,14,7993
7224,3/16/2020 5:45,2,3/23/2020 5:45,NULL,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,1357,HTGH003   ,HTTT005   ,9447,44,8105
7225,3/16/2020 6:00,5,3/23/2020 6:00,3/24/2020 6:00,"233đường Trục, P.13, Q. BìnhThạnh",0,157,HTGH002   ,HTTT002   ,8063,442,7413
7226,3/16/2020 6:15,2,3/23/2020 6:15,NULL,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,1753,HTGH001   ,HTTT002   ,6325,312,6571
7227,3/16/2020 6:30,5,3/23/2020 6:30,3/24/2020 6:30,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,804,HTGH001   ,HTTT001   ,231,300,7669
7228,3/16/2020 6:45,4,3/23/2020 6:45,NULL,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,855,HTGH001   ,HTTT002   ,2744,314,7264
7229,3/16/2020 7:00,3,3/23/2020 7:00,NULL,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,1480,HTGH003   ,HTTT005   ,9584,247,3747
7230,3/16/2020 7:15,4,3/23/2020 7:15,NULL,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,32,HTGH003   ,HTTT004   ,8250,137,6648
7231,3/16/2020 7:30,4,3/23/2020 7:30,NULL,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,1583,HTGH002   ,HTTT003   ,7765,386,7983
7232,3/16/2020 7:45,3,3/23/2020 7:45,NULL,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,1907,HTGH001   ,HTTT002   ,1037,10,7944
7233,3/16/2020 8:00,1,NULL,NULL,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,792,HTGH002   ,HTTT003   ,1585,315,7039
7234,3/16/2020 8:15,1,NULL,NULL,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,1364,HTGH003   ,HTTT005   ,2436,237,6621
7235,3/16/2020 8:30,6,NULL,NULL,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,1774,HTGH002   ,HTTT002   ,2349,379,6555
7236,3/16/2020 8:45,3,3/23/2020 8:45,NULL,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,1341,HTGH001   ,HTTT002   ,6605,297,6741
7237,3/16/2020 9:00,4,3/23/2020 9:00,NULL,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,1428,HTGH003   ,HTTT004   ,9998,325,6993
7238,3/16/2020 9:15,4,3/23/2020 9:15,NULL,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,200,HTGH003   ,HTTT005   ,7714,176,7912
7239,3/16/2020 9:30,5,3/23/2020 9:30,3/24/2020 9:30,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,1021,HTGH003   ,HTTT004   ,6763,262,7653
7240,3/16/2020 9:45,2,3/23/2020 9:45,NULL,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,144,HTGH003   ,HTTT005   ,3135,467,7362
7241,3/16/2020 10:00,5,3/23/2020 10:00,3/24/2020 10:00,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,864,HTGH002   ,HTTT003   ,7815,117,7485
7242,3/16/2020 10:15,5,3/23/2020 10:15,3/24/2020 10:15,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,890,HTGH003   ,HTTT005   ,5806,183,7926
7243,3/16/2020 10:30,5,3/23/2020 10:30,3/24/2020 10:30,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,1079,HTGH003   ,HTTT005   ,4703,123,7228
7244,3/16/2020 10:45,3,3/23/2020 10:45,NULL,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,585,HTGH003   ,HTTT005   ,1689,33,7066
7245,3/16/2020 11:00,1,NULL,NULL,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,690,HTGH003   ,HTTT005   ,3797,24,7086
7246,3/16/2020 11:15,5,3/23/2020 11:15,3/24/2020 11:15,120 Phan Xích Long P3 Quận Bình Thạnh,0,1554,HTGH003   ,HTTT005   ,7587,463,7662
7247,3/16/2020 11:30,4,3/23/2020 11:30,NULL,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,996,HTGH001   ,HTTT001   ,5225,55,7935
7248,3/16/2020 11:45,5,3/23/2020 11:45,3/24/2020 11:45,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,731,HTGH001   ,HTTT001   ,2069,133,8062
7249,3/16/2020 12:00,3,3/23/2020 12:00,NULL,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",0,846,HTGH001   ,HTTT001   ,8704,239,8031
7250,3/16/2020 12:15,5,3/23/2020 12:15,3/24/2020 12:15,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,610,HTGH001   ,HTTT001   ,8703,448,8004
7251,3/16/2020 12:30,6,NULL,NULL,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,118,HTGH003   ,HTTT005   ,4335,240,4375
7252,3/16/2020 12:45,5,3/23/2020 12:45,3/24/2020 12:45,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,43,HTGH003   ,HTTT005   ,1447,265,7809
7253,3/16/2020 13:00,5,3/23/2020 13:00,3/24/2020 13:00,120 Phan Xích Long P3 Quận Bình Thạnh,0,230,HTGH001   ,HTTT001   ,7580,239,8169
7254,3/16/2020 13:15,4,3/23/2020 13:15,NULL,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,358,HTGH003   ,HTTT005   ,5344,59,8017
7255,3/16/2020 13:30,6,NULL,NULL,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",0,1121,HTGH002   ,HTTT003   ,9177,217,7566
7256,3/16/2020 13:45,4,3/23/2020 13:45,NULL,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,904,HTGH002   ,HTTT003   ,7578,60,7642
7257,3/16/2020 14:00,3,3/23/2020 14:00,NULL,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,1844,HTGH003   ,HTTT004   ,8654,420,7360
7258,3/16/2020 14:15,1,NULL,NULL,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,845,HTGH002   ,HTTT003   ,3545,425,8118
7259,3/16/2020 14:30,3,3/23/2020 14:30,NULL,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,1093,HTGH003   ,HTTT004   ,9211,491,6963
7260,3/16/2020 14:45,6,NULL,NULL,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,1221,HTGH003   ,HTTT005   ,6797,139,7768
7261,3/16/2020 15:00,6,NULL,NULL,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",0,1697,HTGH002   ,HTTT002   ,9616,146,7103
7262,3/16/2020 15:15,5,3/23/2020 15:15,3/24/2020 15:15,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,593,HTGH002   ,HTTT002   ,5183,347,5747
7263,3/16/2020 15:30,6,NULL,NULL,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,81,HTGH001   ,HTTT002   ,7849,111,8097
7264,3/16/2020 15:45,3,3/23/2020 15:45,NULL,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,2067,HTGH003   ,HTTT005   ,5540,463,8166
7265,3/16/2020 16:00,1,NULL,NULL,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,1614,HTGH003   ,HTTT005   ,5253,245,8048
7266,3/16/2020 16:15,2,3/23/2020 16:15,NULL,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",0,1385,HTGH003   ,HTTT004   ,4030,168,6933
7267,3/16/2020 16:30,4,3/23/2020 16:30,NULL,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,448,HTGH001   ,HTTT002   ,3582,5,3981
7268,3/16/2020 16:45,3,3/23/2020 16:45,NULL,"233đường Trục, P.13, Q. BìnhThạnh",0,1290,HTGH002   ,HTTT003   ,8085,129,7901
7269,3/16/2020 17:00,5,3/23/2020 17:00,3/24/2020 17:00,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,566,HTGH003   ,HTTT005   ,6287,233,7656
7270,3/16/2020 17:15,1,NULL,NULL,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,1672,HTGH003   ,HTTT005   ,1015,113,6588
7271,3/16/2020 17:30,5,3/23/2020 17:30,3/24/2020 17:30,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,1997,HTGH003   ,HTTT005   ,4979,270,7928
7272,3/16/2020 17:45,2,3/23/2020 17:45,NULL,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,588,HTGH001   ,HTTT001   ,9297,47,8098
7273,3/16/2020 18:00,4,3/23/2020 18:00,NULL,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,1742,HTGH001   ,HTTT001   ,9522,32,7791
7274,3/16/2020 18:15,4,3/23/2020 18:15,NULL,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,1366,HTGH002   ,HTTT003   ,7660,344,6202
7275,3/16/2020 18:30,4,3/23/2020 18:30,NULL,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,1806,HTGH001   ,HTTT001   ,178,180,6860
7276,3/16/2020 18:45,3,3/23/2020 18:45,NULL,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,383,HTGH003   ,HTTT005   ,5530,321,7772
7277,3/16/2020 19:00,1,NULL,NULL,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,294,HTGH002   ,HTTT003   ,4970,167,7426
7278,3/16/2020 19:15,1,NULL,NULL,"156 pAn Lạc A, QBình Tân, TpHCM",0,419,HTGH003   ,HTTT005   ,9669,467,8160
7279,3/16/2020 19:30,2,3/23/2020 19:30,NULL,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,401,HTGH001   ,HTTT002   ,321,45,7758
7280,3/16/2020 19:45,1,NULL,NULL,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,2045,HTGH003   ,HTTT005   ,9853,37,5545
7281,3/16/2020 20:00,5,3/23/2020 20:00,3/24/2020 20:00,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,1398,HTGH001   ,HTTT002   ,5974,22,7897
7282,3/16/2020 20:15,6,NULL,NULL,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,1688,HTGH001   ,HTTT001   ,7592,249,6637
7283,3/16/2020 20:30,2,3/23/2020 20:30,NULL,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,1477,HTGH002   ,HTTT004   ,6744,327,5552
7284,3/16/2020 20:45,4,3/23/2020 20:45,NULL,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,NULL,NULL,NULL,NULL,NULL,NULL
7285,3/16/2020 21:00,4,3/23/2020 21:00,NULL,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,1215,HTGH001   ,HTTT001   ,2325,55,6958
7286,3/16/2020 21:15,5,3/23/2020 21:15,3/24/2020 21:15,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,1565,HTGH003   ,HTTT004   ,2263,291,7892
7287,3/16/2020 21:30,4,3/23/2020 21:30,NULL,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,1297,HTGH001   ,HTTT001   ,8725,489,7618
7288,3/16/2020 21:45,3,3/23/2020 21:45,NULL,"156 pAn Lạc A, QBình Tân, TpHCM",0,750,HTGH001   ,HTTT001   ,7154,369,7619
7289,3/16/2020 22:00,1,NULL,NULL,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,2199,HTGH002   ,HTTT003   ,1053,42,8040
7290,3/16/2020 22:15,2,3/23/2020 22:15,NULL,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,907,HTGH003   ,HTTT005   ,2346,416,6965
7291,3/16/2020 22:30,6,NULL,NULL,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,526,HTGH003   ,HTTT005   ,9398,59,7792
7292,3/16/2020 22:45,3,3/23/2020 22:45,NULL,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,1936,HTGH001   ,HTTT002   ,1896,149,6670
7293,3/16/2020 23:00,2,3/23/2020 23:00,NULL,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,1878,HTGH001   ,HTTT002   ,1669,279,5562
7294,3/16/2020 23:15,5,3/23/2020 23:15,3/24/2020 23:15,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,2078,HTGH001   ,HTTT001   ,9463,249,8202
7295,3/16/2020 23:30,2,3/23/2020 23:30,NULL,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,797,HTGH001   ,HTTT001   ,6561,6,7162
7296,3/16/2020 23:45,6,NULL,NULL,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,824,HTGH003   ,HTTT005   ,2099,476,7255
7297,3/17/2020 0:00,6,NULL,NULL,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,1640,HTGH003   ,HTTT005   ,8508,482,7950
7298,3/17/2020 0:15,2,3/24/2020 0:15,NULL,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",0,464,HTGH003   ,HTTT005   ,418,397,6514
7299,3/17/2020 0:30,2,3/24/2020 0:30,NULL,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,208,HTGH001   ,HTTT001   ,22,332,7078
7300,3/17/2020 0:45,5,3/24/2020 0:45,3/25/2020 0:45,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",0,2130,HTGH003   ,HTTT004   ,8797,150,7323
7301,3/17/2020 1:00,1,NULL,NULL,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,330,HTGH001   ,HTTT001   ,9660,424,7052
7302,3/17/2020 1:15,1,NULL,NULL,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,825,HTGH002   ,HTTT003   ,5458,410,2740
7303,3/17/2020 1:30,1,NULL,NULL,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,1351,HTGH002   ,HTTT002   ,9823,429,7431
7304,3/17/2020 1:45,2,3/24/2020 1:45,NULL,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,717,HTGH003   ,HTTT005   ,7488,184,7810
7305,3/17/2020 2:00,6,NULL,NULL,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,1840,HTGH001   ,HTTT002   ,4425,494,7903
7306,3/17/2020 2:15,5,3/24/2020 2:15,3/25/2020 2:15,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,467,HTGH002   ,HTTT003   ,8350,88,6081
7307,3/17/2020 2:30,2,3/24/2020 2:30,NULL,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,35,HTGH002   ,HTTT002   ,8801,310,7150
7308,3/17/2020 2:45,1,NULL,NULL,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,930,HTGH001   ,HTTT001   ,2323,133,7823
7309,3/17/2020 3:00,6,NULL,NULL,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,1168,HTGH001   ,HTTT001   ,4876,230,8024
7310,3/17/2020 3:15,3,3/24/2020 3:15,NULL,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,2126,HTGH003   ,HTTT005   ,396,37,8200
7311,3/17/2020 3:30,4,3/24/2020 3:30,NULL,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,1778,HTGH002   ,HTTT003   ,3798,14,7241
7312,3/17/2020 3:45,3,3/24/2020 3:45,NULL,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,986,HTGH001   ,HTTT001   ,9763,229,7714
7313,3/17/2020 4:00,6,NULL,NULL,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,2052,HTGH003   ,HTTT005   ,4690,430,7314
7314,3/17/2020 4:15,3,3/24/2020 4:15,NULL,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,833,HTGH002   ,HTTT004   ,390,156,6047
7315,3/17/2020 4:30,1,NULL,NULL,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,952,HTGH003   ,HTTT004   ,6491,393,7318
7316,3/17/2020 4:45,6,NULL,NULL,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,1765,HTGH001   ,HTTT001   ,7908,135,5715
7317,3/17/2020 5:00,4,3/24/2020 5:00,NULL,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,784,HTGH002   ,HTTT003   ,9262,344,8194
7318,3/17/2020 5:15,2,3/24/2020 5:15,NULL,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",0,NULL,NULL,NULL,NULL,NULL,NULL
7319,3/17/2020 5:30,5,3/24/2020 5:30,3/25/2020 5:30,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,1854,HTGH002   ,HTTT004   ,1887,331,7964
7320,3/17/2020 5:45,2,3/24/2020 5:45,NULL,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,17,HTGH001   ,HTTT002   ,8335,48,7196
7321,3/17/2020 6:00,4,3/24/2020 6:00,NULL,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,1376,HTGH001   ,HTTT001   ,4636,181,8095
7322,3/17/2020 6:15,1,NULL,NULL,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,1129,HTGH001   ,HTTT001   ,3132,428,5064
7323,3/17/2020 6:30,2,3/24/2020 6:30,NULL,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,309,HTGH001   ,HTTT002   ,9885,341,7820
7324,3/17/2020 6:45,3,3/24/2020 6:45,NULL,"233đường Trục, P.13, Q. BìnhThạnh",0,593,HTGH002   ,HTTT002   ,7650,264,7962
7325,3/17/2020 7:00,2,3/24/2020 7:00,NULL,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,1395,HTGH002   ,HTTT003   ,4048,388,7310
7326,3/17/2020 7:15,3,3/24/2020 7:15,NULL,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,2198,HTGH002   ,HTTT003   ,1073,446,6090
7327,3/17/2020 7:30,1,NULL,NULL,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,819,HTGH001   ,HTTT002   ,9089,63,6444
7328,3/17/2020 7:45,5,3/24/2020 7:45,3/25/2020 7:45,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,1096,HTGH003   ,HTTT005   ,6148,272,7853
7329,3/17/2020 8:00,2,3/24/2020 8:00,NULL,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,549,HTGH001   ,HTTT001   ,1531,133,8168
7330,3/17/2020 8:15,5,3/24/2020 8:15,3/25/2020 8:15,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,1220,HTGH001   ,HTTT001   ,9826,268,8054
7331,3/17/2020 8:30,4,3/24/2020 8:30,NULL,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,1714,HTGH001   ,HTTT002   ,1079,45,7771
7332,3/17/2020 8:45,5,3/24/2020 8:45,3/25/2020 8:45,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,1267,HTGH002   ,HTTT004   ,6405,412,7209
7333,3/17/2020 9:00,5,3/24/2020 9:00,3/25/2020 9:00,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,1494,HTGH002   ,HTTT003   ,7930,130,6781
7334,3/17/2020 9:15,3,3/24/2020 9:15,NULL,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,522,HTGH002   ,HTTT003   ,8857,496,7266
7335,3/17/2020 9:30,6,NULL,NULL,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,96,HTGH002   ,HTTT002   ,4584,204,7750
7336,3/17/2020 9:45,5,3/24/2020 9:45,3/25/2020 9:45,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,884,HTGH002   ,HTTT003   ,4777,14,8143
7337,3/17/2020 10:00,6,NULL,NULL,"233đường Trục, P.13, Q. BìnhThạnh",0,1095,HTGH003   ,HTTT004   ,2261,277,7989
7338,3/17/2020 10:15,6,NULL,NULL,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,928,HTGH003   ,HTTT005   ,3137,318,6603
